open_time,open,high,low,close,volume,macd,signal,hist
2022-10-29,20591.84,21085.0,20237.95,20490.74,751245.00269,-640.9814506808434,-977.9766967554217,336.9952460745783
2022-11-01,20490.74,20800.0,20031.24,20207.82,972833.8651,-567.2632429628138,-895.8340059969003,328.57076303408644
2022-11-04,20207.12,21480.65,20180.96,20905.58,929353.34907,-447.38050765138905,-806.1433063277981,358.76279867640903
2022-11-07,20905.58,21069.77,15588.0,15922.81,1879609.895882,-745.842860240431,-794.0832171103248,48.24035686989373
2022-11-10,15922.68,18199.0,15754.26,16812.08,1169821.18959,-900.2423346593023,-815.3150406201204,-84.9272940391819
2022-11-13,16813.16,17190.0,15815.21,16900.57,847633.40987,-1003.8923806038947,-853.0305086168753,-150.8618719870194
2022-11-16,16900.57,17015.92,16378.61,16700.45,703756.56866,-1089.6233011518925,-900.3490671238789,-189.27423402801367
2022-11-19,16699.43,16822.41,15476.0,15781.29,583902.288113,-1217.6973465823576,-963.8187230155747,-253.87862356678284
2022-11-22,15781.29,16812.63,15616.63,16598.95,711041.69377,-1238.9369280839164,-1018.8423640292431,-220.09456405467336
2022-11-25,16599.55,16701.99,16342.81,16428.78,525919.78806,-1255.0335013049807,-1066.0805914843907,-188.9529098205901
2022-11-28,16428.77,17249.0,15995.27,17163.64,803821.46095,-1194.72108999607,-1091.8086911867265,-102.91239880934359
2022-12-01,17165.53,17324.0,16787.85,16885.2,589732.96144,-1156.0644590275951,-1104.6598447549004,-51.404614272694744
2022-12-04,16885.2,17424.25,16867.0,17088.96,631053.19495,-1096.349042069076,-1102.9976842177357,6.6486421486597465
2022-12-07,17088.96,17360.0,16678.83,17128.56,695497.45603,-1033.9104784455194,-1089.1802430632924,55.269764617773035
2022-12-10,17128.56,17270.99,16871.85,17209.83,522087.95502,-966.7258433735478,-1064.6893631253436,97.96351975179573
2022-12-13,17208.93,18387.95,17080.14,17356.34,774846.10481,-891.3840826376909,-1030.028307027813,138.6442243901222
2022-12-16,17356.96,17531.73,16527.32,16738.21,510824.02446,-871.506930122272,-998.324031646705,126.81710152443293
2022-12-19,16739.0,17061.27,16256.3,16824.67,584714.16991,-839.1048655575214,-966.4801984288682,127.37533287134681
2022-12-22,16824.68,16955.14,16559.85,16836.12,437880.57278,-803.2427937126849,-933.8327174856316,130.5899237729467
2022-12-25,16835.73,16972.83,16592.37,16706.36,423754.66474,-776.3431899172938,-902.3348119719642,125.99162205467042
2022-12-28,16706.06,16785.19,16333.0,16607.48,518952.34909,-754.3086491668655,-872.7295794109446,118.42093024407905
